Condition,Price,Like Count,View Count,Registration Period
사용감 없음,210000,1,36,1달 전
사용감 적음,210000,0,56,2달 전
사용감 적음,60000,0,24,1달 전
사용감 적음,68000,3,57,1달 전
사용감 적음,110000,1,36,1달 전
사용감 적음,190000,10,168,1달 전
사용감 적음,190000,1,93,1달 전
사용감 적음,75000,1,40,1달 전
사용감 적음,55000,2,65,1달 전
사용감 없음,186000,3,68,1달 전
사용감 적음,100000,0,24,1달 전
사용감 적음,170000,9,138,1달 전
사용감 적음,200000,0,24,1달 전
사용감 적음,68000,1,26,1달 전
사용감 없음,175000,2,28,1달 전
새 상품,1300000,3,690,2달 전
사용감 적음,160000,2,67,1달 전
사용감 많음,110000,0,42,1달 전
사용감 없음,66800,1,65,1달 전
사용감 적음,190000,1,82,1달 전
사용감 적음,65000,1,125,1달 전
사용감 적음,200000,2,48,1달 전
사용감 적음,199000,2,51,1달 전
사용감 적음,150000,4,163,1달 전
새 상품,999999999,1,33,1달 전
사용감 많음,220000,0,29,1달 전
사용감 없음,500,0,32,1달 전
사용감 많음,50000,0,90,1달 전
새 상품,225000,2,37,1달 전
사용감 적음,180000,45,889,1달 전
사용감 적음,150000,0,143,1달 전
사용감 적음,150000,8,145,1달 전
새 상품,200000,1,132,1달 전
사용감 적음,250000,2,244,1달 전
사용감 없음,150000,1,42,1달 전
사용감 적음,150000,8,94,1달 전
사용감 없음,180000,4,49,1달 전
새 상품,200000,1,151,1달 전
사용감 적음,190000,9,249,1달 전
사용감 많음,55000,6,104,1달 전
사용감 적음,55000,2,80,1달 전
사용감 적음,180000,0,47,1달 전
새 상품,250000,5,117,1달 전
사용감 적음,130000,1,32,1달 전
사용감 적음,70000,1,160,1달 전
사용감 적음,63000,2,59,1달 전
사용감 적음,25000,1,257,1달 전
사용감 없음,240000,0,43,1달 전
사용감 적음,220000,0,59,1달 전
사용감 없음,220000,2,92,1달 전
사용감 없음,25000,5,692,1달 전
사용감 없음,180000,1,42,1달 전
새 상품,60000,7,141,1달 전
고장/파손 상품,45000,5,119,1달 전
사용감 적음,260000,1,34,1달 전
새 상품,265000,1,87,1달 전
사용감 적음,75000,0,40,1달 전
사용감 많음,60000,0,112,1달 전
사용감 적음,70000,2,65,1달 전
사용감 적음,160000,20,289,1달 전
사용감 없음,50000,9,189,1달 전
사용감 없음,15600,4,733,1달 전
새 상품,38000,1,39,1달 전
사용감 적음,70000,0,33,1달 전
사용감 없음,200000,0,55,1달 전
새 상품,3000,2,34,1달 전
새 상품,10000,6,114,1달 전
중고,250000,123,9568,1달 전
사용감 없음,40000,0,23,1달 전
새 상품,19800,91,1318,1달 전
사용감 없음,120000,3,177,1달 전
사용감 없음,210000,4,104,1달 전
사용감 적음,180000,1,422,1달 전
사용감 없음,90000,0,21,3주 전
사용감 없음,190000,9,208,1달 전
사용감 적음,150000,4,172,1달 전
사용감 없음,50000,0,73,1달 전
사용감 적음,177000,2,50,1달 전
사용감 적음,130000,8,229,3주 전
새 상품,100000,2,180,1달 전
사용감 없음,120000,2,51,1달 전
사용감 적음,170000,1,81,1달 전
새 상품,260000,41,1143,1달 전
사용감 적음,150000,3,141,1달 전
사용감 없음,69000,0,18,1달 전
사용감 많음,120000,2,52,1달 전
사용감 없음,70000,1,76,1달 전
사용감 없음,195000,10,232,1달 전
새 상품,250000,0,79,1달 전
사용감 없음,110000,7,146,1달 전
사용감 없음,230000,2,67,1달 전
사용감 없음,35000,12,331,1달 전
고장/파손 상품,30000,1,43,1달 전
사용감 적음,155000,0,161,1달 전
사용감 적음,1004,0,27,1달 전
사용감 없음,218000,5,88,1달 전
사용감 없음,197000,34,614,1달 전
사용감 적음,160000,7,372,1달 전
사용감 적음,80000,1,76,1달 전
사용감 적음,170000,9,282,1달 전
사용감 적음,70000,5,124,1달 전
사용감 적음,110000,5,56,1달 전
사용감 적음,120000,10,129,1달 전
사용감 적음,150000,0,71,1달 전
사용감 적음,150000,14,335,2달 전
새 상품,100000,4,712,1달 전
새 상품,200000,0,67,1달 전
새 상품,255000,1,20,1달 전
사용감 적음,200000,1,43,1달 전
사용감 없음,170000,1,38,1달 전
사용감 없음,120000,0,101,1달 전
사용감 적음,180000,6,86,1달 전
사용감 없음,160000,22,641,1달 전
사용감 없음,170000,0,84,1달 전
사용감 적음,85000,0,39,1달 전
사용감 없음,160000,2,81,1달 전
새 상품,100000,0,181,1달 전
새 상품,34900,79,1164,1달 전
사용감 없음,200000,1,50,1달 전
사용감 없음,80000,0,34,1달 전
새 상품,285000,8,213,1주 전
사용감 없음,210000,1,57,1달 전
새 상품,22000,16,444,1달 전
사용감 많음,105000,6,78,1달 전
새 상품,240000,2,106,1달 전
사용감 없음,210000,9,195,1달 전
새 상품,210000,14,204,1달 전
사용감 없음,140000,1,193,1달 전
사용감 적음,80000,1,51,1달 전
새 상품,160000,1,389,1달 전
새 상품,65000,8,162,1달 전
사용감 적음,200000,3,284,1달 전
새 상품,250000,0,39,1달 전
사용감 적음,65000,4,41,1달 전
사용감 적음,180000,11,158,1달 전
새 상품,230000,3,89,1달 전
사용감 없음,120000,1,206,1달 전
사용감 적음,10000,0,23,1달 전
사용감 없음,140000,7,123,1달 전
사용감 적음,75000,0,32,1달 전
사용감 적음,60000,17,357,1달 전
사용감 없음,210000,9,136,1달 전
새 상품,6900,68,1575,1달 전
사용감 없음,90000,4,59,1달 전
새 상품,74000,4,187,1달 전
사용감 없음,230000,3,98,1달 전
사용감 없음,210000,3,102,1달 전
사용감 없음,90000,0,39,1달 전
사용감 적음,50000,10,129,1달 전
사용감 없음,230000,1,42,1달 전
새 상품,42800,26,410,4달 전
새 상품,270000,1,78,1달 전
사용감 없음,100000,4,177,1달 전
사용감 적음,42000,12,167,1달 전
사용감 적음,160000,3,96,1달 전
새 상품,999,0,81,1달 전
새 상품,230000,2,58,1달 전
사용감 적음,180000,2,49,1달 전
사용감 적음,130000,0,63,1달 전
사용감 적음,60000,5,103,1달 전
사용감 적음,190000,1,129,1달 전
사용감 적음,190000,2,89,1달 전
사용감 없음,240000,1,74,1달 전
사용감 없음,39900,45,1895,1달 전
사용감 적음,230000,0,31,1달 전
사용감 없음,58000,1,25,1달 전
새 상품,390000,3,98,1달 전
사용감 없음,215000,0,48,1달 전
사용감 적음,180000,2,74,1달 전
새 상품,100000,1,76,1달 전
사용감 없음,200000,3,51,1달 전
사용감 적음,80000,0,75,1달 전
사용감 적음,40000,5,79,1달 전
사용감 적음,200000,0,36,1달 전
사용감 적음,1000,0,85,1달 전
사용감 없음,220000,5,63,1달 전
사용감 적음,156000,8,146,1달 전
사용감 적음,80000,7,128,1달 전
사용감 적음,150000,7,136,1달 전
사용감 적음,65000,1,93,1달 전
사용감 없음,250000,0,91,1달 전
사용감 없음,190000,3,109,3달 전
사용감 적음,43000,3,75,1달 전
새 상품,39000,92,1974,1달 전
사용감 적음,64000,2,62,1달 전
사용감 없음,250000,3,59,1달 전
사용감 없음,270000,3,56,1달 전
사용감 없음,70000,2,35,1달 전
새 상품,5000,2,52,1달 전
사용감 적음,150000,11,982,1달 전
사용감 없음,166000,3,70,1달 전
사용감 적음,140000,0,61,1달 전
사용감 적음,199000,0,28,1달 전
사용감 없음,230000,0,77,1달 전
사용감 많음,50000,0,23,1달 전
사용감 없음,250000,1,23,1달 전
새 상품,100000,4,106,1달 전
사용감 적음,130000,6,104,1달 전
사용감 적음,200000,0,30,1달 전
새 상품,275000,14,331,1달 전
사용감 적음,170000,17,448,1달 전
사용감 적음,110000,1,39,1달 전
사용감 없음,60000,1,80,1달 전
사용감 많음,60000,0,17,1달 전
사용감 없음,70000,16,174,1달 전
사용감 적음,130000,0,55,1달 전
사용감 없음,80000,0,18,1달 전
사용감 없음,170000,11,170,1달 전
사용감 없음,85000,0,84,1달 전
사용감 많음,80000,6,135,1달 전
새 상품,18000,5,73,1달 전
사용감 없음,100000,5,167,1달 전
사용감 없음,5990,10,192,1달 전
사용감 적음,265000,0,44,1달 전
새 상품,15000,10,193,1달 전
새 상품,3500,17,606,1달 전
사용감 없음,189000,23,432,1달 전
사용감 없음,190000,6,174,1달 전
사용감 적음,160000,0,45,1달 전
사용감 적음,200000,0,38,1달 전
사용감 없음,180000,2,79,1달 전
새 상품,200000,2,55,1달 전
사용감 적음,80000,0,21,1달 전
사용감 적음,220000,7,282,1달 전
사용감 적음,190000,2,66,1달 전
사용감 없음,180000,6,147,1달 전
사용감 적음,40000,6,87,1달 전
사용감 적음,65000,3,36,1달 전
사용감 적음,30000,3,170,1달 전
사용감 적음,60000,4,59,1달 전
사용감 적음,170000,5,515,1달 전
사용감 많음,120000,14,283,1달 전
새 상품,4000,4,80,1달 전
새 상품,4000,8,107,1달 전
새 상품,20000,1,67,1달 전
사용감 적음,75000,2,56,1달 전
새 상품,285000,3,156,4달 전
사용감 적음,1080000,0,104,1달 전
새 상품,224000,2,676,1달 전
사용감 없음,1700000,3,112,1달 전
새 상품,9000,4,185,1달 전
새 상품,155000,34,906,1달 전
사용감 적음,100000,2,433,1달 전
사용감 없음,1700000,3,112,1달 전
사용감 없음,240000,1,48,1달 전
사용감 적음,100000,2,433,1달 전
사용감 없음,230000,1,34,2달 전
사용감 적음,160000,5,126,1달 전
사용감 적음,73000,1,16,1달 전
사용감 없음,60000,3,45,1달 전
새 상품,9999,0,120,1달 전
새 상품,250000,10,205,2달 전
사용감 적음,1000,0,47,1달 전
사용감 없음,5000,11,99,1달 전
사용감 적음,95000,0,30,1달 전
사용감 적음,100000,1,80,1달 전
사용감 적음,180000,3,86,1달 전
사용감 많음,40000,1,60,1달 전
사용감 적음,1180000,1,88,1달 전
사용감 없음,90000,1,50,1달 전
사용감 없음,230000,2,55,1달 전
새 상품,7000,3,97,1달 전
사용감 없음,160000,3,93,1달 전
사용감 없음,70000,11,106,1달 전
사용감 없음,160000,26,461,2달 전
사용감 적음,170000,1,82,2달 전
새 상품,290000,0,17,2달 전
사용감 없음,190000,2,38,1달 전
새 상품,260000,3,80,1달 전
사용감 없음,130000,7,104,1달 전
사용감 없음,200000,14,268,2달 전
새 상품,130000,2,144,1달 전
사용감 적음,70000,3,76,1달 전
새 상품,10000,20,749,1달 전
사용감 많음,15570000,0,61,2달 전
사용감 적음,70000,1,104,1달 전
사용감 없음,160000,1,73,2달 전
사용감 없음,200000,1,50,2달 전
사용감 적음,160000,3,153,2달 전
새 상품,230000,16,192,2달 전
사용감 없음,185000,8,176,1달 전
사용감 없음,250000,1,51,1달 전
새 상품,10000,1,21,1달 전
사용감 없음,200000,3,56,2달 전
사용감 없음,210000,13,409,2달 전
사용감 없음,75000,2,136,2달 전
사용감 적음,95000,1,48,1달 전
사용감 없음,150000,4,70,1달 전
새 상품,220000,0,434,1달 전
새 상품,5500,42,835,1달 전
사용감 적음,230000,0,38,2달 전
사용감 적음,180000,4,70,2달 전
새 상품,260000,0,87,2달 전
사용감 없음,40000,1,101,1달 전
사용감 적음,160000,10,300,2달 전
사용감 적음,50000,1,33,2달 전
사용감 없음,260000,4,260,2달 전
사용감 없음,30000,5,1215,2달 전
사용감 적음,177000,0,26,1달 전
사용감 적음,80000,2,36,1달 전
새 상품,180000,0,138,1달 전
사용감 없음,186900,6,135,1달 전
사용감 적음,180000,6,178,1달 전
사용감 많음,1004,0,27,1달 전
새 상품,280000,1,121,1달 전
사용감 적음,150000,2,182,2달 전
사용감 많음,80000,10,149,2달 전
사용감 적음,70000,5,207,2달 전
사용감 없음,60000,6,64,1달 전
사용감 적음,150000,3,78,1달 전
사용감 많음,135000,8,208,2달 전
사용감 없음,250000,4,65,2달 전
사용감 없음,150000,43,484,2달 전
사용감 없음,50000,5,611,2달 전
사용감 적음,70000,6,151,2달 전
사용감 없음,169000,0,11,2달 전
사용감 적음,55000,14,195,1달 전
사용감 없음,10000,3,24,1달 전
사용감 없음,75000,0,32,1달 전
사용감 없음,220000,4,71,2달 전
사용감 적음,220000,1,80,1달 전
중고,250000,75,7184,1달 전
사용감 없음,220000,11,189,2달 전
사용감 없음,200000,0,39,2달 전
사용감 없음,190000,0,29,2달 전
사용감 없음,210000,9,121,2달 전
사용감 없음,200000,7,90,2달 전
사용감 적음,140000,37,1877,1달 전
사용감 없음,50000,0,115,2달 전
사용감 많음,5000,0,79,1달 전
사용감 적음,210000,0,37,2달 전
사용감 적음,125000,1,56,2달 전
사용감 없음,150000,8,182,2달 전
사용감 적음,130000,0,73,2달 전
새 상품,250000,1,59,2달 전
사용감 없음,125000,0,19,2달 전
새 상품,250000,5,87,1달 전
사용감 없음,75000,1,31,2달 전
사용감 없음,170000,4,146,2달 전
사용감 없음,250000,8,213,1달 전
사용감 적음,190000,2,39,1달 전
사용감 없음,75000,1,31,2달 전
사용감 없음,250000,8,213,1달 전
사용감 적음,180000,2,31,2달 전
새 상품,6000,0,38,2달 전
새 상품,110000,4,236,1달 전
사용감 많음,310000,0,7,2달 전
새 상품,240000,1,152,1달 전
사용감 적음,70000,2,57,2달 전
사용감 없음,200000,5,64,2달 전
사용감 적음,70000,2,43,2달 전
사용감 없음,150000,12,1186,2달 전
사용감 적음,160000,9,142,2달 전
사용감 적음,220000,0,26,2달 전
사용감 적음,140000,3,46,1달 전
사용감 없음,70000,4,77,2달 전
새 상품,250000,1,161,2달 전
사용감 없음,220000,1,36,2달 전
사용감 없음,67000,3,56,2달 전
새 상품,270000,1,27,2달 전
사용감 적음,80000,0,37,2달 전
사용감 많음,140000,15,155,2달 전
새 상품,160000,1,61,2달 전
사용감 없음,180000,5,90,2달 전
사용감 많음,110000,0,46,1달 전
사용감 적음,140000,0,21,2달 전
사용감 없음,200000,7,188,1달 전
사용감 적음,170000,0,58,2달 전
새 상품,80000,0,24,1달 전
사용감 적음,70000,1,78,2달 전
사용감 없음,120000,0,38,1달 전
사용감 없음,170000,0,54,2달 전
새 상품,260000,3,271,2달 전
새 상품,180000,0,108,2달 전
사용감 적음,75000,0,25,2달 전
사용감 없음,15000,3,42,2달 전
사용감 없음,230000,0,69,2달 전
새 상품,260000,0,77,2달 전
사용감 없음,230000,5,179,2달 전
사용감 많음,80000,1,40,2달 전
사용감 없음,75000,1,64,2달 전
사용감 적음,180000,7,161,1달 전
사용감 적음,170000,1,207,2달 전
사용감 없음,180000,5,76,2달 전
새 상품,180000,5,1700,2달 전
사용감 적음,65000,5,97,2달 전
새 상품,260000,0,78,2달 전
사용감 없음,190000,2,47,2달 전
사용감 적음,90000,1,95,1달 전
사용감 적음,120000,1,42,2달 전
사용감 없음,90000,0,21,2달 전
사용감 적음,125000,8,348,2달 전
사용감 많음,147000,4,87,2달 전
사용감 적음,123456,1,519,2달 전
새 상품,55000,1,121,2달 전
사용감 없음,75000,2,26,2달 전
사용감 적음,220000,1,196,2달 전
사용감 적음,120000,0,30,2달 전
사용감 적음,160000,0,21,1달 전
사용감 없음,175000,3,75,2달 전
사용감 적음,55000,1,100,2달 전
사용감 적음,160000,1,62,2달 전
사용감 없음,110000,3,53,2달 전
사용감 적음,200000,1,63,2달 전
새 상품,370000,1,307,2달 전
새 상품,150000,0,29,2달 전
사용감 많음,67000,1,82,2달 전
사용감 없음,60000,27,147,2달 전
사용감 적음,80000,0,25,2달 전
사용감 없음,180000,1,54,2달 전
사용감 적음,60000,10,133,2달 전
새 상품,170000,1,26,2달 전
사용감 적음,69000,1,132,2달 전
사용감 없음,80000,1,56,2달 전
새 상품,260000,0,125,2달 전
사용감 없음,160000,8,185,2달 전
새 상품,42700,14,385,2달 전
사용감 적음,200000,0,17,2달 전
사용감 많음,45000,4,421,2달 전
사용감 없음,75000,1,13,2달 전
사용감 적음,145000,5,50,2달 전
사용감 많음,65000,3,81,2달 전
사용감 없음,130000,9,192,2달 전
사용감 적음,70000,2,42,2달 전
사용감 적음,180000,4,95,2달 전
사용감 적음,50000,1,53,2달 전
사용감 없음,210000,1,16,2달 전
새 상품,270000,3,181,2달 전
사용감 적음,80000,1,49,2달 전
사용감 없음,140000,24,249,2달 전
중고,109000,1,135,2달 전
사용감 적음,160000,0,61,2달 전
새 상품,250000,46,1091,2달 전
사용감 적음,210000,2,86,2달 전
새 상품,9600,9,81,2달 전
사용감 없음,100000,0,88,2달 전
새 상품,7900,2,35,2달 전
사용감 없음,30000,0,255,2달 전
사용감 없음,235000,1,50,2달 전
사용감 없음,80000,3,47,2달 전
사용감 적음,160000,0,70,2달 전
사용감 적음,45000,3,63,2달 전
사용감 적음,60000,1,88,2달 전
사용감 없음,90000,0,21,2달 전
사용감 적음,200000,3,68,1달 전
고장/파손 상품,30000,3,272,2달 전
사용감 많음,60000,1,172,2달 전
사용감 없음,190000,0,37,2달 전
새 상품,130000,3,115,2달 전
새 상품,60000,26,2460,2달 전
사용감 적음,110000,1,39,2달 전
사용감 적음,80000,2,23,2달 전
사용감 많음,50000,4,57,2달 전
사용감 없음,240000,1,50,2달 전
사용감 적음,120000,2,64,2달 전
사용감 없음,200000,1,86,2달 전
새 상품,200000,0,89,2달 전
새 상품,200000,2,279,2달 전
새 상품,9000,9,363,2달 전
사용감 많음,55000,24,256,2달 전
사용감 적음,150000,0,84,2달 전
새 상품,230000,0,12,2달 전
사용감 없음,140000,7,248,2달 전
새 상품,240000,1,152,2달 전
사용감 적음,45000,0,50,2달 전
사용감 적음,65000,5,69,2달 전
사용감 적음,190000,0,27,2달 전
사용감 적음,75000,0,15,2달 전
새 상품,265000,15,265,2달 전
사용감 적음,90000,0,25,2달 전
사용감 적음,65000,1,35,1달 전
